Item ID,Sentiment,SentimentText,Cleaned_Text,Keywords,Category,Department
1206,0,@RailMinIndia in train18234 coach s5 seat no6 fan not working. Plz help,train coach seat fan working plz help,"coach, help, plz, train, working",Infrastructure Problems,Engineering & Maintenance
146,0,"@sureshpprabhu @RailMinIndia .. be it sleeper or AC, broken windows, rats and cockroaches moving freely, dirty old curtains and bed... (4)",sleeper ac broken window rat cockroach moving freely dirty old curtain bed,ac,Cleanliness Issues,Housekeeping Department
140,0,"@RailMinIndia travlng by 12328 trn Bi coach, surprised to find one toilet under lock n key. As such no word of cleanliness prevail in train",travlng trn bi coach surprised find one toilet lock n key word cleanliness prevail train,"coach, toilet, train",Cleanliness Issues,Housekeeping Department
1200,0,@sureshpprabhu @RailMinIndia : Meerut City Station Platform 2/3 are relatively dirty. Sweeping required. https://t.co/AwQUu355e1,meerut city station platform relatively dirty sweeping required,station,Infrastructure Problems,Engineering & Maintenance
465,0,@RailMinIndia @sureshprabhu the first class coupes in the ranchi- hatia express are very old and poor air conditioning they should be replac,first class coupe ranchi hatia express old poor air conditioning replac,,Catering & Food Quality,Food & Catering Services
454,0,"@RailMinIndia @RailwayNorthern @GM_NRly @drmdelhi @drmumb @drmbikaner PNR-2865480614, MOBILE CHARGING POINTS NOT WORKING. PLEASE RESOLVE.",pnr mobile charging point working please resolve,"please, pnr, working",Cleanliness Issues,Housekeeping Department
482,0,@RailMinIndia no water in SL coaches in 12801. Please do the needful at next station. PNR6252433960,water sl coach please needful next station pnr,"coach, please, pnr, station, water",Infrastructure Problems,Engineering & Maintenance
480,0,"berth env is quite unhygenic, insects wandering here n there pnr 4512791357",berth env quite unhygenic insect wandering n pnr,pnr,Cleanliness Issues,Housekeeping Department
1041,0,"@sureshpprabhu @RailMinIndia PNR:4319844232, TRAIN:09457, SANDESH R NAYAK+3,S3 5,6,7,8. Worst toilet maintenance ever seen in any train.",pnr train sandesh r nayaks worst toilet maintenance ever seen train,"pnr, toilet, train",Cleanliness Issues,Housekeeping Department
1037,0,@sureshpprabhu @RailMinIndia only 1 paid toilet on parbhani rly station &amp; it was also closed fr morning. Where to go ladies for toilet?,paid toilet parbhani rly station amp also closed fr morning go lady toilet,"amp, station, toilet",Cleanliness Issues,Housekeeping Department
1035,0,@RailMinIndia @sureshpprabhu water scarcity in rail town chittaranjan also please help people there,water scarcity rail town chittaranjan also please help people,"help, please, water",Catering & Food Quality,Food & Catering Services
350,0,@RailMinIndia @sureshpprabhu cleaning staff of railways dumping garbage through the gaps in the vestibule area. https://t.co/olc5vM41ua,cleaning staff railway dumping garbage gap vestibule area,railway,Cleanliness Issues,Housekeeping Department
347,0,@RailMinIndia train no.12791 coach B2 ....no water in toilet since morning......kindly help,train coach b water toilet since morningkindly help,"coach, help, toilet, train, water",Cleanliness Issues,Housekeeping Department
339,0,"@RailMinIndia @sureshpprabhuSir,problem still persistNo water in Toilets and wash basinTrain is halted at small stops making it more late",problem still persistno water toilet wash basintrain halted small stop making late,"late, toilet, water",Cleanliness Issues,Housekeeping Department
946,0,@sureshpprabhu @narendramodi @RailMinIndia Most dirt in Railways come groundnuts (moongfali) waste and food waste. Plz make railways clean,dirt railway come groundnut moongfali waste food waste plz make railway clean,"food, plz, railway",Cleanliness Issues,Housekeeping Department
943,0,"@RailMinIndia sir there is no water in coach. Can you pls do the needful.    PNR:6553140020,",sir water coach pls needful pnr,"coach, pnr, sir, water",Catering & Food Quality,Food & Catering Services
1029,0,"acs not working ,pnr 4512791357, tt not responding positivelt, what do we pay for ",ac working pnr tt responding positivelt pay,"ac, pnr, working",Overcrowding,Operations & Scheduling
1028,0,@sureshpprabhu @RailMinIndia at thanesar city TNDE temp 45 C and no water in the water cooler please do something https://t.co/qz28wp9AVL,thanesar city tnde temp c water water cooler please something,"please, water",Catering & Food Quality,Food & Catering Services
1027,0,"@RailMinIndia trvlng in Upasana exp fm Ddn 2 hwh, never seen such dirty train. Toilet stinking n water continus falng fm tap. Dustbn ovrflwn",trvlng upasana exp fm ddn hwh never seen dirty train toilet stinking n water continus falng fm tap dustbn ovrflwn,"toilet, train, water",Cleanliness Issues,Housekeeping Department
1026,0,@RailMinIndia I'm travelling by ltt vskp express in second AC A1. Coach cleaning was not don properly can see dust https://t.co/sCMte3t7Qx,im travelling ltt vskp express second ac coach cleaning properly see dust,"ac, coach",Cleanliness Issues,Housekeeping Department
1023,0,@RailMinIndia in train18234 fan not working. coach s5 seat no.6 .help please,train fan working coach seat help please,"coach, help, please, train, working",Infrastructure Problems,Engineering & Maintenance
1022,0,"@RailMinIndia No water in B1,B2,B3,B4 coaches in Train no 12550.",water bbbb coach train,"coach, train, water",Catering & Food Quality,Food & Catering Services
471,0,@sureshpprabhu @RailMinIndia Educated people leave india be coz poor quality of life. We want high quality railways and railway stations.,educated people leave india coz poor quality life want high quality railway railway station,"railway, station",Catering & Food Quality,Food & Catering Services
468,0,"@RailMinIndia train no 15005 Ac is not working, it's very dirty ...",train ac working dirty,"ac, train, working",Cleanliness Issues,Housekeeping Department
467,0,@RailMinIndia my uncle  trevelling to train no 15656 coach no-B2. He found that the toilet of this coach is very dirty.Plz do something.,uncle trevelling train coach nob found toilet coach dirtyplz something,"coach, toilet, train",Cleanliness Issues,Housekeeping Department
717,0,"@RailMinIndia Water pipe broken in Platform 7, SBC,  Bengaluru,  Majestic.  Kindly fix.",water pipe broken platform sbc bengaluru majestic kindly fix,water,Infrastructure Problems,Engineering & Maintenance
716,0,@RailMinIndia @sureshpprabhu Water being wasted at LTT(Mumbai). No action taken by the station master... https://t.co/QkIGDmnNS6,water wasted lttmumbai action taken station master,"station, water",Infrastructure Problems,Engineering & Maintenance
711,0,@RailMinIndia PNR 6253134881 train no 22940. Dirty toilets and bedroll. Pathetic. Please help.,pnr train dirty toilet bedroll pathetic please help,"help, please, pnr, toilet, train",Cleanliness Issues,Housekeeping Department
497,0,"the whole berth area shatterd with the peels of various organics ,need immediate cleanup pnr 4512791357",whole berth area shatterd peel various organic need immediate cleanup pnr,pnr,Cleanliness Issues,Housekeeping Department
494,0,@RailMinIndia sir ye toilet Mumbai central ke main line ke upper hai yah toilet ke 5 rs lete jab ki railway 2 rs hai https://t.co/0n2fi6uVH2,sir ye toilet mumbai central ke main line ke upper hai yah toilet ke r lete jab ki railway r hai,"railway, sir, toilet",Cleanliness Issues,Housekeeping Department
99,0,@RailMinIndia  Dear sir...AC of sabarmati express is not working since last 4 hours.. Please do the needful.PNR 2864717564,dear sirac sabarmati express working since last hour please needfulpnr,"please, working",Cleanliness Issues,Housekeeping Department
1233,0,@RailMinIndia @sureshpprabhu  dhauli worst train.12822 coach C1 ac not wrkng. refund money .why is this coach even there when ac nt working?,dhauli worst train coach c ac wrkng refund money coach even ac nt working,"ac, coach, train, working",Ticketing Issues,Ticketing & Reservations
1226,0,"@RailMinIndia @sureshpprabhu @DrmDnr Its a shame dat  despite of instructions from GM,Patna rail administration is idle in cleaning dis mesh",shame dat despite instruction gmpatna rail administration idle cleaning dis mesh,,Cleanliness Issues,Housekeeping Department
1224,0,@RailMinIndia There is very slow Air conditioning in 3AC coach no. BE1 . train - 19269 Porbandar-Motihari PNR 8247039410,slow air conditioning ac coach train porbandarmotihari pnr,"ac, coach, pnr, train",Cleanliness Issues,Housekeeping Department
737,0,@RailMinIndia - extremely dirty bathrooms in ac 2 tier coaches of 12552. The overall maintenance and cleanliness seems below par,extremely dirty bathroom ac tier coach overall maintenance cleanliness seems par,"ac, coach",Cleanliness Issues,Housekeeping Department
735,0,@RailMinIndia @sureshpprabhu my PNR is 8347300928 and mobile no is 7055129100. Coach and toilet are very dirty.No one is here for customer.,pnr mobile coach toilet dirtyno one customer,"coach, pnr, toilet",Cleanliness Issues,Housekeeping Department
730,0,@RailMinIndia pnr no. 8147850160 train. 59014 S S2 coach suspension is not working getting heavy bumps on head please repair it..now..,pnr train coach suspension working getting heavy bump head please repair itnow,"coach, please, pnr, train, working",Cleanliness Issues,Housekeeping Department
725,0,@RailMinIndia @sureshpprabhu Water being wasted at LTT(Mumbai). No action taken by the station master. https://t.co/BekJPgKfjt,water wasted lttmumbai action taken station master,"station, water",Infrastructure Problems,Engineering & Maintenance
1255,0,@RailMinIndia @sureshpprabhu proper maintenance in Samatha express light and fan not working at pnr 6655960301,proper maintenance samatha express light fan working pnr,"pnr, working",Infrastructure Problems,Engineering & Maintenance
489,0,@RailMinIndia I m from Kaithal Haryana India My WhatsApp no 08684039437No cleanings at our station PlZ massage the related staffThnx,kaithal haryana india whatsapp cleaning station plz massage related staffthnx,"plz, station",Cleanliness Issues,Housekeeping Department
483,0,"@railminindia I am travelling in 16227 s6, toilet is smelling horribly.. Sorry if its not the rt handle for complaints..",travelling toilet smelling horribly sorry rt handle complaint,"rt, toilet",Cleanliness Issues,Housekeeping Department
705,0,@RailMinIndia Train No 09810 Coach B1. AC not working and passengers are suffering a lot,train coach b ac working passenger suffering lot,"ac, coach, train, working",Overcrowding,Operations & Scheduling
699,0,"@RailMinIndia travelled by train 16649,the c2 coach was infested with cockroaches.informed drm tvm but no response",travelled train c coach infested cockroachesinformed drm tvm response,"coach, train",Cleanliness Issues,Housekeeping Department
698,0,"@RailMinIndia only one charging point among six passengers in AC2nd Train No 12321, PNR 6655497313",one charging point among six passenger acnd train pnr,"pnr, train",Overcrowding,Operations & Scheduling
693,0,@sureshpprabhu  Sorry to say bitter true that there is no ?????? ???? ?????? at Patna Jn. Still dirty platform n rail tracks. @RailMinIndia,sorry say bitter true patna jn still dirty platform n rail track,,Infrastructure Problems,Engineering & Maintenance
511,0,@DRMbhopal @satyavsingh @RailMinIndia Sorry for inconvenience complaint will be attend at ITARSI,sorry inconvenience complaint attend itarsi,,Cleanliness Issues,Housekeeping Department
510,0,@RailMinIndia Prabhu Sir passengers traveling in Rajdhani First AC definitely deserve clean bathrooms and soaps apart from clean coupes,prabhu sir passenger traveling rajdhani first ac definitely deserve clean bathroom soap apart clean coupe,"ac, sir",Cleanliness Issues,Housekeeping Department
1253,0,"@sureshpprabhu @RailMinIndia Train number 12673 coach B5 3A seat 30UB Rats, no cleaning, no blanket. ?? https://t.co/xA4ChiTMEI",train number coach b seat ub rat cleaning blanket,"coach, train",Cleanliness Issues,Housekeeping Department
1249,0,"@RailMinIndia @RailMinistry_in Train no.:12618 - Mangala Express, just boarded the train from panvel; Boggie No.: A2.The coach is not clean.",train mangala express boarded train panvel boggie athe coach clean,"coach, train",Cleanliness Issues,Housekeeping Department
